qid,term,topic,subtopic,difficulty,questiontype,parentid,orderinparent,questiontext,optiona,optionb,optionc,optiond,correctanswer,hint,detailedsolution,imagelocation,tags,engine_type,mode,json_reference,model_url,has_hotspots,wordbank,question_score,full_json_content,filename,folder
10-030_Q1,T1,Probability Final,Quest 10-018: Garden Prob,E,Simulation,,1,Total=100. Find x (Both).,,,,,,60 + 50 - x = 100.,,,[],SET_THEORY,quiz,content/math/set_theory/quest_10_probability_using_venn_diagrams/10-030.json,,No,,5,"{   ""engineType"": ""SET_THEORY"",   ""mode"": ""quiz"",   ""subject"": ""MATH"",   ""topic"": ""Probability Final"",   ""variantTitle"": ""Quest 10-018: Garden Prob"",   ""sets"": { ""A"": { ""label"": ""M (60)"", ""color"": ""#059669"" }, ""B"": { ""label"": ""O (50)"", ""color"": ""#d97706"" } },   ""zones"": { ""left"": [""60-x""], ""center"": [""x""], ""right"": [""50-x""], ""outside"": [""0""] },    ""questions"": [     {       ""type"": ""ALGEBRA_SOLVE"",       ""targetRegion"": ""intersection"",        ""equation_target"": 100,       ""expected_x"": 10,       ""prompt"": ""Total=100. Find <b>x</b> (Both)."",       ""hint"": ""60 + 50 - x = 100.""     },     {       ""retain_visuals"": true,       ""type"": ""PROBABILITY"",       ""targetRegion"": ""left_only"",       ""x_val"": 10,       ""total"": 100,       ""expression"": ""60-x"",       ""prompt"": ""Probability of <b>Mango Only</b>?"",       ""hint"": ""(60-10)/100 = 50/100 = 1/2.""     }   ] }",10-030.json,quest_10_probability_using_venn_diagrams
10-030_Q2,T1,Probability Final,Quest 10-018: Garden Prob,E,Simulation,,2,Probability of Mango Only?,,,,,,(60-10)/100 = 50/100 = 1/2.,,,[],SET_THEORY,quiz,content/math/set_theory/quest_10_probability_using_venn_diagrams/10-030.json,,No,,5,"{   ""engineType"": ""SET_THEORY"",   ""mode"": ""quiz"",   ""subject"": ""MATH"",   ""topic"": ""Probability Final"",   ""variantTitle"": ""Quest 10-018: Garden Prob"",   ""sets"": { ""A"": { ""label"": ""M (60)"", ""color"": ""#059669"" }, ""B"": { ""label"": ""O (50)"", ""color"": ""#d97706"" } },   ""zones"": { ""left"": [""60-x""], ""center"": [""x""], ""right"": [""50-x""], ""outside"": [""0""] },    ""questions"": [     {       ""type"": ""ALGEBRA_SOLVE"",       ""targetRegion"": ""intersection"",        ""equation_target"": 100,       ""expected_x"": 10,       ""prompt"": ""Total=100. Find <b>x</b> (Both)."",       ""hint"": ""60 + 50 - x = 100.""     },     {       ""retain_visuals"": true,       ""type"": ""PROBABILITY"",       ""targetRegion"": ""left_only"",       ""x_val"": 10,       ""total"": 100,       ""expression"": ""60-x"",       ""prompt"": ""Probability of <b>Mango Only</b>?"",       ""hint"": ""(60-10)/100 = 50/100 = 1/2.""     }   ] }",10-030.json,quest_10_probability_using_venn_diagrams
10-031_Q1,T1,Double Variables,Quest 10-018: Subject Sets,E,Simulation,,1,"Part 1: Given n(E) = 36, find n.",,,,,,3n + 12 = 36.,,,[],SET_THEORY,quiz,content/math/set_theory/quest_10_probability_using_venn_diagrams/10-031.json,,No,,5,"{   ""engineType"": ""SET_THEORY"",   ""mode"": ""quiz"",   ""subject"": ""MATH"",   ""topic"": ""Double Variables"",   ""variantTitle"": ""Quest 10-018: Subject Sets"",   ""sets"": { ""A"": { ""label"": ""E (36)"", ""color"": ""#9333ea"" }, ""B"": { ""label"": ""M"", ""color"": ""#db2777"" } },   ""zones"": { ""left"": [""3n""], ""center"": [""12""], ""right"": [""4h+5""], ""outside"": [""15-h""] },   ""questions"": [     {       ""type"": ""ALGEBRA_SOLVE"",       ""targetRegion"": ""left_total"",       ""equation_target"": 36,       ""expected_x"": 8,       ""prompt"": ""<b>Part 1:</b> Given n(E) = 36, find <b>n</b>."",       ""hint"": ""3n + 12 = 36.""     },     {       ""type"": ""ALGEBRA_SOLVE"",        ""targetRegion"": ""right_total"",       ""equation_target"": 33,        ""expected_x"": 33,        ""prompt"": ""<b>Part 2:</b> Given n(M) = h + 29. Find Total n(M)."",       ""hint"": ""(4h+5) + 12 = h + 29. Solve for h, then find Total M.""            },     {       ""retain_visuals"": true,       ""type"": ""COUNT_SUM"",       ""targetRegion"": ""union"",       ""x_val"": 8,       ""prompt"": ""Find the <b>Total Number</b> of pupils."",       ""hint"": ""n=8, h=4. Sum: 24 + 12 + 21 + 11 = 68.""     }   ] }",10-031.json,quest_10_probability_using_venn_diagrams
10-031_Q2,T1,Double Variables,Quest 10-018: Subject Sets,E,Simulation,,2,Part 2: Given n(M) = h + 29. Find Total n(M).,,,,,,"(4h+5) + 12 = h + 29. Solve for h, then find Total M.",,,[],SET_THEORY,quiz,content/math/set_theory/quest_10_probability_using_venn_diagrams/10-031.json,,No,,5,"{   ""engineType"": ""SET_THEORY"",   ""mode"": ""quiz"",   ""subject"": ""MATH"",   ""topic"": ""Double Variables"",   ""variantTitle"": ""Quest 10-018: Subject Sets"",   ""sets"": { ""A"": { ""label"": ""E (36)"", ""color"": ""#9333ea"" }, ""B"": { ""label"": ""M"", ""color"": ""#db2777"" } },   ""zones"": { ""left"": [""3n""], ""center"": [""12""], ""right"": [""4h+5""], ""outside"": [""15-h""] },   ""questions"": [     {       ""type"": ""ALGEBRA_SOLVE"",       ""targetRegion"": ""left_total"",       ""equation_target"": 36,       ""expected_x"": 8,       ""prompt"": ""<b>Part 1:</b> Given n(E) = 36, find <b>n</b>."",       ""hint"": ""3n + 12 = 36.""     },     {       ""type"": ""ALGEBRA_SOLVE"",        ""targetRegion"": ""right_total"",       ""equation_target"": 33,        ""expected_x"": 33,        ""prompt"": ""<b>Part 2:</b> Given n(M) = h + 29. Find Total n(M)."",       ""hint"": ""(4h+5) + 12 = h + 29. Solve for h, then find Total M.""            },     {       ""retain_visuals"": true,       ""type"": ""COUNT_SUM"",       ""targetRegion"": ""union"",       ""x_val"": 8,       ""prompt"": ""Find the <b>Total Number</b> of pupils."",       ""hint"": ""n=8, h=4. Sum: 24 + 12 + 21 + 11 = 68.""     }   ] }",10-031.json,quest_10_probability_using_venn_diagrams
10-031_Q3,T1,Double Variables,Quest 10-018: Subject Sets,E,Simulation,,3,Find the Total Number of pupils.,,,,,,"n=8, h=4. Sum: 24 + 12 + 21 + 11 = 68.",,,[],SET_THEORY,quiz,content/math/set_theory/quest_10_probability_using_venn_diagrams/10-031.json,,No,,5,"{   ""engineType"": ""SET_THEORY"",   ""mode"": ""quiz"",   ""subject"": ""MATH"",   ""topic"": ""Double Variables"",   ""variantTitle"": ""Quest 10-018: Subject Sets"",   ""sets"": { ""A"": { ""label"": ""E (36)"", ""color"": ""#9333ea"" }, ""B"": { ""label"": ""M"", ""color"": ""#db2777"" } },   ""zones"": { ""left"": [""3n""], ""center"": [""12""], ""right"": [""4h+5""], ""outside"": [""15-h""] },   ""questions"": [     {       ""type"": ""ALGEBRA_SOLVE"",       ""targetRegion"": ""left_total"",       ""equation_target"": 36,       ""expected_x"": 8,       ""prompt"": ""<b>Part 1:</b> Given n(E) = 36, find <b>n</b>."",       ""hint"": ""3n + 12 = 36.""     },     {       ""type"": ""ALGEBRA_SOLVE"",        ""targetRegion"": ""right_total"",       ""equation_target"": 33,        ""expected_x"": 33,        ""prompt"": ""<b>Part 2:</b> Given n(M) = h + 29. Find Total n(M)."",       ""hint"": ""(4h+5) + 12 = h + 29. Solve for h, then find Total M.""            },     {       ""retain_visuals"": true,       ""type"": ""COUNT_SUM"",       ""targetRegion"": ""union"",       ""x_val"": 8,       ""prompt"": ""Find the <b>Total Number</b> of pupils."",       ""hint"": ""n=8, h=4. Sum: 24 + 12 + 21 + 11 = 68.""     }   ] }",10-031.json,quest_10_probability_using_venn_diagrams
10-032_Q1,T1,Number Probability,Quest 10-020: Prime Odds,E,Simulation,,1,Sort numbers < 10 into Primes & Odds.,,,,,,,,,[],SET_THEORY,quiz,content/math/set_theory/quest_10_probability_using_venn_diagrams/10-032.json,,No,,5,"{   ""engineType"": ""SET_THEORY"",   ""mode"": ""quiz"",   ""subject"": ""MATH"",   ""topic"": ""Number Probability"",   ""variantTitle"": ""Quest 10-020: Prime Odds"",   ""sets"": { ""A"": { ""label"": ""Prime < 10"", ""color"": ""#db2777"" }, ""B"": { ""label"": ""Odd < 10"", ""color"": ""#9333ea"" } },   ""zones"": { ""left"": [2], ""center"": [3, 5, 7], ""right"": [1, 9], ""outside"": [4, 6, 8] },   ""questions"": [     {       ""interaction"": ""DRAG_SORT"",       ""prompt"": ""Sort numbers < 10 into Primes & Odds."",       ""items"": [         { ""val"": ""2"", ""target"": ""left"" },         { ""val"": ""3"", ""target"": ""center"" },         { ""val"": ""1"", ""target"": ""right"" },         { ""val"": ""4"", ""target"": ""outside"" },         { ""val"": ""9"", ""target"": ""right"" }       ]     },     {       ""retain_visuals"": true,       ""type"": ""PROBABILITY"",       ""targetRegion"": ""intersection"",       ""x_val"": 1, ""total"": 9, ""expression"": ""3"",        ""prompt"": ""Prob. of picking a number that is <b>Prime AND Odd</b>?"",       ""hint"": ""{3, 5, 7} are the overlapping numbers. 3/9 = 1/3.""     }   ] }",10-032.json,quest_10_probability_using_venn_diagrams
10-032_Q2,T1,Number Probability,Quest 10-020: Prime Odds,E,Simulation,,2,Prob. of picking a number that is Prime AND Odd?,,,,,,"{3, 5, 7} are the overlapping numbers. 3/9 = 1/3.",,,[],SET_THEORY,quiz,content/math/set_theory/quest_10_probability_using_venn_diagrams/10-032.json,,No,,5,"{   ""engineType"": ""SET_THEORY"",   ""mode"": ""quiz"",   ""subject"": ""MATH"",   ""topic"": ""Number Probability"",   ""variantTitle"": ""Quest 10-020: Prime Odds"",   ""sets"": { ""A"": { ""label"": ""Prime < 10"", ""color"": ""#db2777"" }, ""B"": { ""label"": ""Odd < 10"", ""color"": ""#9333ea"" } },   ""zones"": { ""left"": [2], ""center"": [3, 5, 7], ""right"": [1, 9], ""outside"": [4, 6, 8] },   ""questions"": [     {       ""interaction"": ""DRAG_SORT"",       ""prompt"": ""Sort numbers < 10 into Primes & Odds."",       ""items"": [         { ""val"": ""2"", ""target"": ""left"" },         { ""val"": ""3"", ""target"": ""center"" },         { ""val"": ""1"", ""target"": ""right"" },         { ""val"": ""4"", ""target"": ""outside"" },         { ""val"": ""9"", ""target"": ""right"" }       ]     },     {       ""retain_visuals"": true,       ""type"": ""PROBABILITY"",       ""targetRegion"": ""intersection"",       ""x_val"": 1, ""total"": 9, ""expression"": ""3"",        ""prompt"": ""Prob. of picking a number that is <b>Prime AND Odd</b>?"",       ""hint"": ""{3, 5, 7} are the overlapping numbers. 3/9 = 1/3.""     }   ] }",10-032.json,quest_10_probability_using_venn_diagrams
10-033_Q1,T1,Algebraic Complements,Quest 10-019: Complement Solver,E,Simulation,,1,Phase 1: S-only is 2m. Outside is m+4. Fill the diagram.,,,,,,,,,[],SET_THEORY,quiz,content/math/set_theory/quest_10_probability_using_venn_diagrams/10-033.json,,No,,5,"{   ""engineType"": ""SET_THEORY"",   ""mode"": ""quiz"",   ""subject"": ""MATH"",   ""topic"": ""Algebraic Complements"",   ""variantTitle"": ""Quest 10-019: Complement Solver"",   ""sets"": { ""A"": { ""label"": ""G"", ""color"": ""#9333ea"" }, ""B"": { ""label"": ""S"", ""color"": ""#db2777"" } },   ""zones"": {     ""left"": [""15""],     ""center"": [""5""],     ""right"": [""2m""],     ""outside"": [""m+4""]   },    ""questions"": [     {       ""interaction"": ""DIAGRAM_FILL"",       ""prompt"": ""<b>Phase 1:</b> S-only is 2m. Outside is m+4. Fill the diagram."",       ""inputs"": [         { ""region"": ""left"", ""expected"": ""15"" },         { ""region"": ""center"", ""expected"": ""5"" },         { ""region"": ""right"", ""expected"": ""2m"" },         { ""region"": ""outside"", ""expected"": ""m+4"" }       ]     },     {       ""type"": ""ALGEBRA_SOLVE"",       ""targetRegion"": ""complement_left"",        ""equation_target"": 25,       ""expected_x"": 7,       ""prompt"": ""<b>Phase 2:</b> n(G)' = 25 (Not G). Find <b>m</b>."",       ""hint"": ""(S Only) + (Outside) = 25. So 2m + m + 4 = 25.""     },     {       ""retain_visuals"": true,       ""type"": ""ALGEBRA_SUBSTITUTE"",       ""targetRegion"": ""right_total"",       ""x_val"": 7,       ""expression"": ""2m+5"",       ""prompt"": ""Find Total n(S)."",       ""hint"": ""Intersection (5) + S Only (14) = 19.""     }   ] }",10-033.json,quest_10_probability_using_venn_diagrams
10-033_Q2,T1,Algebraic Complements,Quest 10-019: Complement Solver,E,Simulation,,2,Phase 2: n(G)' = 25 (Not G). Find m.,,,,,,(S Only) + (Outside) = 25. So 2m + m + 4 = 25.,,,[],SET_THEORY,quiz,content/math/set_theory/quest_10_probability_using_venn_diagrams/10-033.json,,No,,5,"{   ""engineType"": ""SET_THEORY"",   ""mode"": ""quiz"",   ""subject"": ""MATH"",   ""topic"": ""Algebraic Complements"",   ""variantTitle"": ""Quest 10-019: Complement Solver"",   ""sets"": { ""A"": { ""label"": ""G"", ""color"": ""#9333ea"" }, ""B"": { ""label"": ""S"", ""color"": ""#db2777"" } },   ""zones"": {     ""left"": [""15""],     ""center"": [""5""],     ""right"": [""2m""],     ""outside"": [""m+4""]   },    ""questions"": [     {       ""interaction"": ""DIAGRAM_FILL"",       ""prompt"": ""<b>Phase 1:</b> S-only is 2m. Outside is m+4. Fill the diagram."",       ""inputs"": [         { ""region"": ""left"", ""expected"": ""15"" },         { ""region"": ""center"", ""expected"": ""5"" },         { ""region"": ""right"", ""expected"": ""2m"" },         { ""region"": ""outside"", ""expected"": ""m+4"" }       ]     },     {       ""type"": ""ALGEBRA_SOLVE"",       ""targetRegion"": ""complement_left"",        ""equation_target"": 25,       ""expected_x"": 7,       ""prompt"": ""<b>Phase 2:</b> n(G)' = 25 (Not G). Find <b>m</b>."",       ""hint"": ""(S Only) + (Outside) = 25. So 2m + m + 4 = 25.""     },     {       ""retain_visuals"": true,       ""type"": ""ALGEBRA_SUBSTITUTE"",       ""targetRegion"": ""right_total"",       ""x_val"": 7,       ""expression"": ""2m+5"",       ""prompt"": ""Find Total n(S)."",       ""hint"": ""Intersection (5) + S Only (14) = 19.""     }   ] }",10-033.json,quest_10_probability_using_venn_diagrams
10-033_Q3,T1,Algebraic Complements,Quest 10-019: Complement Solver,E,Simulation,,3,Find Total n(S).,,,,,,Intersection (5) + S Only (14) = 19.,,,[],SET_THEORY,quiz,content/math/set_theory/quest_10_probability_using_venn_diagrams/10-033.json,,No,,5,"{   ""engineType"": ""SET_THEORY"",   ""mode"": ""quiz"",   ""subject"": ""MATH"",   ""topic"": ""Algebraic Complements"",   ""variantTitle"": ""Quest 10-019: Complement Solver"",   ""sets"": { ""A"": { ""label"": ""G"", ""color"": ""#9333ea"" }, ""B"": { ""label"": ""S"", ""color"": ""#db2777"" } },   ""zones"": {     ""left"": [""15""],     ""center"": [""5""],     ""right"": [""2m""],     ""outside"": [""m+4""]   },    ""questions"": [     {       ""interaction"": ""DIAGRAM_FILL"",       ""prompt"": ""<b>Phase 1:</b> S-only is 2m. Outside is m+4. Fill the diagram."",       ""inputs"": [         { ""region"": ""left"", ""expected"": ""15"" },         { ""region"": ""center"", ""expected"": ""5"" },         { ""region"": ""right"", ""expected"": ""2m"" },         { ""region"": ""outside"", ""expected"": ""m+4"" }       ]     },     {       ""type"": ""ALGEBRA_SOLVE"",       ""targetRegion"": ""complement_left"",        ""equation_target"": 25,       ""expected_x"": 7,       ""prompt"": ""<b>Phase 2:</b> n(G)' = 25 (Not G). Find <b>m</b>."",       ""hint"": ""(S Only) + (Outside) = 25. So 2m + m + 4 = 25.""     },     {       ""retain_visuals"": true,       ""type"": ""ALGEBRA_SUBSTITUTE"",       ""targetRegion"": ""right_total"",       ""x_val"": 7,       ""expression"": ""2m+5"",       ""prompt"": ""Find Total n(S)."",       ""hint"": ""Intersection (5) + S Only (14) = 19.""     }   ] }",10-033.json,quest_10_probability_using_venn_diagrams
10-034_Q1,T1,Complement Algebra,Quest 10-019: Complement Solver,E,Simulation,,1,Phase 1: Construct the Diagram• G only: 15 &nbsp; • S only: 2m• Intersection: 5 &nbsp; • Outside: m+4,,,,,,,,,[],SET_THEORY,quiz,content/math/set_theory/quest_10_probability_using_venn_diagrams/10-034.json,,No,,5,"{   ""engineType"": ""SET_THEORY"",   ""mode"": ""quiz"",   ""subject"": ""MATH"",   ""topic"": ""Complement Algebra"",   ""variantTitle"": ""Quest 10-019: Complement Solver"",   ""sets"": { ""A"": { ""label"": ""G"", ""color"": ""#9333ea"" }, ""B"": { ""label"": ""S"", ""color"": ""#db2777"" } },   ""zones"": {     ""left"": [""15""],     ""center"": [""5""],     ""right"": [""2m""],     ""outside"": [""m+4""]   },    ""questions"": [     {       ""interaction"": ""DRAG_SORT"",       ""prompt"": ""<b>Phase 1: Construct the Diagram</b><br><span style='font-size:0.9em'>• G only: <b>15</b> &nbsp; • S only: <b>2m</b><br>• Intersection: <b>5</b> &nbsp; • Outside: <b>m+4</b></span>"",       ""items"": [         { ""val"": ""15"", ""target"": ""left"" },         { ""val"": ""5"", ""target"": ""center"" },         { ""val"": ""2m"", ""target"": ""right"" },         { ""val"": ""m+4"", ""target"": ""outside"" }       ]     },     {       ""retain_visuals"": false,       ""type"": ""ALGEBRA_SOLVE"",       ""targetRegion"": ""complement_left"",       ""equation_target"": 25,       ""expected_x"": 7,       ""prompt"": ""<b>Phase 2:</b> n(G)' = 25 (Not G). Find <b>m</b>."",       ""hint"": ""(S Only) + (Outside) = 25 -> 2m + m + 4 = 25""     },     {       ""retain_visuals"": true,       ""type"": ""ALGEBRA_SUBSTITUTE"",       ""targetRegion"": ""right_total"",       ""x_val"": 7,       ""expression"": ""2m+5"",       ""prompt"": ""Find Total n(S)."",       ""hint"": ""Intersection (5) + S Only (14) = 19.""     }   ] }",10-034.json,quest_10_probability_using_venn_diagrams
10-034_Q2,T1,Complement Algebra,Quest 10-019: Complement Solver,E,Simulation,,2,Phase 2: n(G)' = 25 (Not G). Find m.,,,,,,(S Only) + (Outside) = 25 -> 2m + m + 4 = 25,,,[],SET_THEORY,quiz,content/math/set_theory/quest_10_probability_using_venn_diagrams/10-034.json,,No,,5,"{   ""engineType"": ""SET_THEORY"",   ""mode"": ""quiz"",   ""subject"": ""MATH"",   ""topic"": ""Complement Algebra"",   ""variantTitle"": ""Quest 10-019: Complement Solver"",   ""sets"": { ""A"": { ""label"": ""G"", ""color"": ""#9333ea"" }, ""B"": { ""label"": ""S"", ""color"": ""#db2777"" } },   ""zones"": {     ""left"": [""15""],     ""center"": [""5""],     ""right"": [""2m""],     ""outside"": [""m+4""]   },    ""questions"": [     {       ""interaction"": ""DRAG_SORT"",       ""prompt"": ""<b>Phase 1: Construct the Diagram</b><br><span style='font-size:0.9em'>• G only: <b>15</b> &nbsp; • S only: <b>2m</b><br>• Intersection: <b>5</b> &nbsp; • Outside: <b>m+4</b></span>"",       ""items"": [         { ""val"": ""15"", ""target"": ""left"" },         { ""val"": ""5"", ""target"": ""center"" },         { ""val"": ""2m"", ""target"": ""right"" },         { ""val"": ""m+4"", ""target"": ""outside"" }       ]     },     {       ""retain_visuals"": false,       ""type"": ""ALGEBRA_SOLVE"",       ""targetRegion"": ""complement_left"",       ""equation_target"": 25,       ""expected_x"": 7,       ""prompt"": ""<b>Phase 2:</b> n(G)' = 25 (Not G). Find <b>m</b>."",       ""hint"": ""(S Only) + (Outside) = 25 -> 2m + m + 4 = 25""     },     {       ""retain_visuals"": true,       ""type"": ""ALGEBRA_SUBSTITUTE"",       ""targetRegion"": ""right_total"",       ""x_val"": 7,       ""expression"": ""2m+5"",       ""prompt"": ""Find Total n(S)."",       ""hint"": ""Intersection (5) + S Only (14) = 19.""     }   ] }",10-034.json,quest_10_probability_using_venn_diagrams
